#OTUID	Baltic.S190	Baltic.S191	Baltic.S202	Baltic.S223	Baltic.S38	Baltic.S106	Baltic.S132	Baltic.S144	Baltic.S165	Baltic.S21	Baltic.S22	Baltic.S24	Baltic.S46	Baltic.S54	Baltic.S70	Baltic.S193	Baltic.S226	Baltic.S56	Baltic.S64	Baltic.S89	Baltic.S206	Baltic.S209	Baltic.S214	Baltic.S220	Baltic.S52	Baltic.S194	Baltic.S10	Baltic.S14	Baltic.S19	Baltic.S25	Baltic.S26	Baltic.S27	Baltic.S75	Baltic.S81.B	Baltic.S87	Baltic.S88	Baltic.S90	Baltic.S96	Baltic.SL57	Baltic.S69	Baltic.S1	Baltic.S145	Baltic.S155	Baltic.S47	Baltic.S73	Baltic.S203	Baltic.S101	Baltic.S104	Baltic.S109	Baltic.S110	Baltic.S120	Baltic.S123	Baltic.S130	Baltic.S16	Baltic.S169	Baltic.S17	Baltic.S172	Baltic.S173	Baltic.S176	Baltic.S182	Baltic.S28	Baltic.S33	Baltic.S50	Baltic.S59	Baltic.S6	Baltic.S63	Baltic.S7	Baltic.S81	Baltic.S9	Baltic.S13	Baltic.S153	Baltic.S208	Baltic.S225	Baltic.SL51	Baltic.S23	Baltic.S35	Baltic.S39	Baltic.S44	Baltic.S215	Baltic.S224	Baltic.S210	Baltic.S219	Baltic.S4	Baltic.S18	Baltic.S2	Baltic.S5	Baltic.S185	Baltic.S200	Baltic.S36	Baltic.S124	Baltic.S125	Baltic.S131	Baltic.S143	Baltic.S43	Baltic.S45	Baltic.S66	Baltic.S91	Baltic.S78	Baltic.S82	Baltic.S216	Baltic.S189	Baltic.S192	Baltic.S197	Baltic.S205	Baltic.S211	Baltic.S212	Baltic.S213	Baltic.S221	Baltic.S222	Baltic.S227	Baltic.S11	Baltic.S30	Baltic.S107	Baltic.S111	Baltic.S112	Baltic.S114	Baltic.S115	Baltic.S119	Baltic.S12	Baltic.S128	Baltic.S137	Baltic.S140	Baltic.S141	Baltic.S148	Baltic.S149	Baltic.S15	Baltic.S160	Baltic.S163	Baltic.S164	Baltic.S168	Baltic.S175	Baltic.S177	Baltic.S178	Baltic.S181	Baltic.S184	Baltic.S186	Baltic.S20	Baltic.S29	Baltic.S3	Baltic.S31	Baltic.S32	Baltic.S34	Baltic.S37	Baltic.S40	Baltic.S42	Baltic.S48	Baltic.S51	Baltic.S57	Baltic.S58	Baltic.S61	Baltic.S67	Baltic.S68	Baltic.S71	Baltic.S72	Baltic.S76	Baltic.S79	Baltic.S8	Baltic.S80	Baltic.S84	Baltic.S92	Baltic.S93	Baltic.S94	Baltic.S117	Baltic.S121	Baltic.S126	Baltic.S55	Baltic.S74	Baltic.S77	Baltic.S85	Baltic.S187	Baltic.S188	Baltic.S195	Baltic.S196	Baltic.S199	Baltic.S204	Baltic.S207	Baltic.S218	Baltic.S217	Baltic.S201	Baltic.S134	Baltic.S122	Baltic.S183	Baltic.S118	Baltic.S142	Baltic.S170	Baltic.S154	Baltic.S157	Baltic.S159	Baltic.S65	Baltic.S100	Baltic.S135	Baltic.S139	Baltic.S49	Baltic.S60	Baltic.S53	Baltic.S179	Baltic.S138	Baltic.S162	Baltic.S167	Baltic.S161	Baltic.S146	Baltic.S147	Baltic.S41	Baltic.S150	Baltic.S166	Baltic.S171	Baltic.S86	Baltic.S174	Baltic.S152	Baltic.S133	taxonomy
FR683916.1.1496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	6.0	10.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
GQ348507.1.1380	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group; D_6__uncultured Bacteroidetes bacterium
FLOH01000152.132669.134207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	28.0	8.0	0.0	23.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	13.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__marine metagenome; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
KP994505.1.1374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	24.0	21.0	0.0	0.0	0.0	0.0	5.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	24.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	5.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	9.0	0.0	0.0	8.0	7.0	0.0	0.0	16.0	0.0	6.0	D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfurimonas; D_6__uncultured Sulfurimonas sp.
EU801210.1.1483	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	5.0	7.0	0.0	6.0	0.0	5.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	18.0	0.0	0.0	5.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	9.0	0.0	26.0	7.0	0.0	5.0	5.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0	0.0	14.0	0.0	0.0	6.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade; D_6__uncultured bacterium
EU801218.1.1479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	16.0	0.0	5.0	11.0	8.0	0.0	7.0	6.0	5.0	5.0	8.0	5.0	5.0	0.0	0.0	0.0	7.0	0.0	25.0	12.0	6.0	0.0	5.0	0.0	0.0	15.0	0.0	22.0	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	26.0	0.0	6.0	9.0	19.0	12.0	0.0	0.0	0.0	0.0	11.0	12.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0	10.0	0.0	5.0	26.0	8.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	8.0	0.0	0.0	0.0	6.0	21.0	8.0	0.0	5.0	0.0	11.0	0.0	12.0	0.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	5.0	6.0	28.0	17.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	26.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	26.0	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	8.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade; D_6__uncultured bacterium
KC545744.1.1477	6.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	8.0	0.0	18.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	12.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Rubinisphaeraceae; D_5__uncultured; D_6__uncultured planctomycete
GU127275.1.1232	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	15.0	10.0	10.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	11.0	11.0	22.0	43.0	30.0	54.0	25.0	40.0	69.0	28.0	26.0	0.0	13.0	0.0	0.0	0.0	0.0	34.0	0.0	29.0	15.0	0.0	0.0	15.0	0.0	0.0	19.0	0.0	21.0	0.0	0.0	7.0	9.0	17.0	0.0	11.0	0.0	23.0	0.0	5.0	23.0	53.0	56.0	0.0	0.0	0.0	22.0	8.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	19.0	23.0	0.0	13.0	0.0	0.0	0.0	37.0	0.0	23.0	25.0	0.0	25.0	40.0	36.0	22.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	25.0	39.0	33.0	15.0	0.0	26.0	41.0	37.0	17.0	0.0	39.0	33.0	18.0	0.0	30.0	0.0	9.0	0.0	0.0	6.0	0.0	5.0	0.0	120.0	7.0	13.0	29.0	69.0	22.0	0.0	15.0	0.0	0.0	14.0	0.0	0.0	15.0	29.0	0.0	19.0	32.0	49.0	32.0	17.0	34.0	0.0	49.0	13.0	30.0	35.0	12.0	5.0	0.0	0.0	0.0	7.0	27.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	19.0	10.0	56.0	8.0	18.0	16.0	6.0	9.0	0.0	0.0	12.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	23.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade; D_6__uncultured bacterium
AB754170.1.1411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	16.0	0.0	6.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	20.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	10.0	16.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Reyranellales; D_4__Reyranellaceae; D_5__Reyranella; D_6__uncultured bacterium
FLOH01000032.381891.383390	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	14.0	0.0	22.0	172.0	0.0	0.0	0.0	18.0	18.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	11.0	14.0	232.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	59.0	0.0	8.0	12.0	39.0	0.0	5.0	0.0	16.0	0.0	0.0	29.0	5.0	12.0	0.0	9.0	0.0	0.0	7.0	5.0	0.0	0.0	8.0	6.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	19.0	0.0	9.0	0.0	8.0	11.0	8.0	5.0	34.0	0.0	0.0	0.0	0.0	99.0	200.0	0.0	33.0	0.0	0.0	0.0	11.0	0.0	234.0	34.0	6.0	0.0	0.0	10.0	14.0	61.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Maritimimonas; D_6__marine metagenome
EU801151.1.1247	0.0	0.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	9.0	7.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	10.0	5.0	6.0	0.0	0.0	0.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	17.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	9.0	6.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	23.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	9.0	6.0	0.0	0.0	6.0	7.0	8.0	5.0	0.0	0.0	0.0	7.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II; D_5__uncultured bacterium; D_6__uncultured bacterium
EU803255.1.1288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	9.0	0.0	13.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0	9.0	0.0	5.0	5.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	0.0	5.0	16.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	7.0	0.0	16.0	6.0	9.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__CL500-29 marine group; D_6__uncultured bacterium
JN626566.1.1356	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	11.0	6.0	12.0	0.0	0.0	0.0	0.0	17.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	6.0	0.0	0.0	5.0	7.0	7.0	0.0	0.0	0.0	0.0	12.0	7.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	26.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methylobacter; D_6__uncultured bacterium
